datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/25/22 17:00,RFC,WEST,AEP,AEPAPT,4967.133,TRUE
4/25/22 18:00,RFC,WEST,AEP,AEPAPT,4902.42,TRUE
4/25/22 19:00,RFC,WEST,AEP,AEPAPT,4781.888,TRUE
4/25/22 20:00,RFC,WEST,AEP,AEPAPT,4695.764,TRUE
4/25/22 21:00,RFC,WEST,AEP,AEPAPT,4470.585,TRUE
4/25/22 22:00,RFC,WEST,AEP,AEPAPT,4085.58,TRUE
4/25/22 23:00,RFC,WEST,AEP,AEPAPT,3730.061,TRUE
4/26/22 0:00,RFC,WEST,AEP,AEPAPT,3445.687,TRUE
4/26/22 1:00,RFC,WEST,AEP,AEPAPT,3283.852,TRUE
4/26/22 2:00,RFC,WEST,AEP,AEPAPT,3193.729,TRUE
4/26/22 3:00,RFC,WEST,AEP,AEPAPT,3147.533,TRUE
4/26/22 4:00,RFC,WEST,AEP,AEPAPT,3174.053,TRUE
4/26/22 5:00,RFC,WEST,AEP,AEPAPT,3314.077,TRUE
4/26/22 6:00,RFC,WEST,AEP,AEPAPT,3600.63,TRUE
4/26/22 7:00,RFC,WEST,AEP,AEPAPT,3768.158,TRUE
4/26/22 8:00,RFC,WEST,AEP,AEPAPT,3828.029,TRUE
4/26/22 9:00,RFC,WEST,AEP,AEPAPT,3910.101,TRUE
4/26/22 10:00,RFC,WEST,AEP,AEPAPT,3993.941,TRUE
4/26/22 11:00,RFC,WEST,AEP,AEPAPT,4063.05,TRUE
4/26/22 12:00,RFC,WEST,AEP,AEPAPT,4107.733,TRUE
4/26/22 13:00,RFC,WEST,AEP,AEPAPT,4068.885,TRUE
4/26/22 14:00,RFC,WEST,AEP,AEPAPT,4003.581,TRUE
4/26/22 15:00,RFC,WEST,AEP,AEPAPT,3905.141,TRUE
4/26/22 16:00,RFC,WEST,AEP,AEPAPT,3913.209,TRUE
4/26/22 17:00,RFC,WEST,AEP,AEPAPT,3933.474,TRUE
4/26/22 18:00,RFC,WEST,AEP,AEPAPT,3936.315,TRUE
4/26/22 19:00,RFC,WEST,AEP,AEPAPT,3903.989,TRUE
4/26/22 20:00,RFC,WEST,AEP,AEPAPT,4008.235,TRUE
4/26/22 21:00,RFC,WEST,AEP,AEPAPT,3954.452,TRUE
4/26/22 22:00,RFC,WEST,AEP,AEPAPT,3753.689,TRUE
4/26/22 23:00,RFC,WEST,AEP,AEPAPT,3540.774,TRUE
4/27/22 0:00,RFC,WEST,AEP,AEPAPT,3396.75,TRUE
4/27/22 1:00,RFC,WEST,AEP,AEPAPT,3328.242,TRUE
4/27/22 2:00,RFC,WEST,AEP,AEPAPT,3306.556,TRUE
4/27/22 3:00,RFC,WEST,AEP,AEPAPT,3341.358,TRUE
4/27/22 4:00,RFC,WEST,AEP,AEPAPT,3453.229,TRUE
4/27/22 5:00,RFC,WEST,AEP,AEPAPT,3700.498,TRUE
4/27/22 6:00,RFC,WEST,AEP,AEPAPT,4121.419,TRUE
4/27/22 7:00,RFC,WEST,AEP,AEPAPT,4308.14,TRUE
4/27/22 8:00,RFC,WEST,AEP,AEPAPT,4252.149,TRUE
4/27/22 9:00,RFC,WEST,AEP,AEPAPT,4112.87,TRUE
4/27/22 10:00,RFC,WEST,AEP,AEPAPT,4013.165,TRUE
4/27/22 11:00,RFC,WEST,AEP,AEPAPT,3940.382,TRUE
4/27/22 12:00,RFC,WEST,AEP,AEPAPT,3875.022,TRUE
4/27/22 13:00,RFC,WEST,AEP,AEPAPT,3848.953,TRUE
4/27/22 14:00,RFC,WEST,AEP,AEPAPT,3790.543,TRUE
4/27/22 15:00,RFC,WEST,AEP,AEPAPT,3758.286,TRUE
4/27/22 16:00,RFC,WEST,AEP,AEPAPT,3769.403,TRUE
4/27/22 17:00,RFC,WEST,AEP,AEPAPT,3805.664,TRUE
4/27/22 18:00,RFC,WEST,AEP,AEPAPT,3829.812,TRUE
4/27/22 19:00,RFC,WEST,AEP,AEPAPT,3843.22,TRUE
4/27/22 20:00,RFC,WEST,AEP,AEPAPT,3982.425,TRUE
4/27/22 21:00,RFC,WEST,AEP,AEPAPT,3963.58,TRUE
4/27/22 22:00,RFC,WEST,AEP,AEPAPT,3792.333,TRUE
4/27/22 23:00,RFC,WEST,AEP,AEPAPT,3599.061,TRUE
4/28/22 0:00,RFC,WEST,AEP,AEPAPT,3459.531,TRUE
4/28/22 1:00,RFC,WEST,AEP,AEPAPT,3406.105,TRUE
4/28/22 2:00,RFC,WEST,AEP,AEPAPT,3410.81,TRUE
4/28/22 3:00,RFC,WEST,AEP,AEPAPT,3446.515,TRUE
4/28/22 4:00,RFC,WEST,AEP,AEPAPT,3535.711,TRUE
4/28/22 5:00,RFC,WEST,AEP,AEPAPT,3783.932,TRUE
4/28/22 6:00,RFC,WEST,AEP,AEPAPT,4156.901,TRUE
4/28/22 7:00,RFC,WEST,AEP,AEPAPT,4321.82,TRUE
4/28/22 8:00,RFC,WEST,AEP,AEPAPT,4215.958,TRUE
4/28/22 9:00,RFC,WEST,AEP,AEPAPT,4104.231,TRUE
4/28/22 10:00,RFC,WEST,AEP,AEPAPT,3983.76,TRUE
4/28/22 11:00,RFC,WEST,AEP,AEPAPT,3908.095,TRUE
4/28/22 12:00,RFC,WEST,AEP,AEPAPT,3845.07,TRUE
4/28/22 13:00,RFC,WEST,AEP,AEPAPT,3838.161,TRUE
4/28/22 14:00,RFC,WEST,AEP,AEPAPT,3789.648,TRUE
4/28/22 15:00,RFC,WEST,AEP,AEPAPT,3771.226,TRUE
4/28/22 16:00,RFC,WEST,AEP,AEPAPT,3783.468,TRUE
4/28/22 17:00,RFC,WEST,AEP,AEPAPT,3756.277,TRUE
4/28/22 18:00,RFC,WEST,AEP,AEPAPT,3783.564,TRUE
4/28/22 19:00,RFC,WEST,AEP,AEPAPT,3805.568,TRUE
4/28/22 20:00,RFC,WEST,AEP,AEPAPT,3941.654,TRUE
4/28/22 21:00,RFC,WEST,AEP,AEPAPT,3894.682,TRUE
4/28/22 22:00,RFC,WEST,AEP,AEPAPT,3714.603,TRUE
4/28/22 23:00,RFC,WEST,AEP,AEPAPT,3507.777,TRUE
4/29/22 0:00,RFC,WEST,AEP,AEPAPT,3367.415,TRUE
4/29/22 1:00,RFC,WEST,AEP,AEPAPT,3280.459,TRUE
4/29/22 2:00,RFC,WEST,AEP,AEPAPT,3260.41,TRUE
4/29/22 3:00,RFC,WEST,AEP,AEPAPT,3260.907,TRUE
4/29/22 4:00,RFC,WEST,AEP,AEPAPT,3336.73,TRUE
4/29/22 5:00,RFC,WEST,AEP,AEPAPT,3525.311,TRUE
4/29/22 6:00,RFC,WEST,AEP,AEPAPT,3828.73,TRUE
4/29/22 7:00,RFC,WEST,AEP,AEPAPT,3999.892,TRUE
4/29/22 8:00,RFC,WEST,AEP,AEPAPT,4026.964,TRUE
4/29/22 9:00,RFC,WEST,AEP,AEPAPT,4039.131,TRUE
4/29/22 10:00,RFC,WEST,AEP,AEPAPT,3993.03,TRUE
4/29/22 11:00,RFC,WEST,AEP,AEPAPT,3904.228,TRUE
4/29/22 12:00,RFC,WEST,AEP,AEPAPT,3849.659,TRUE
4/29/22 13:00,RFC,WEST,AEP,AEPAPT,3814.982,TRUE
4/29/22 14:00,RFC,WEST,AEP,AEPAPT,3776.204,TRUE
4/29/22 15:00,RFC,WEST,AEP,AEPAPT,3756.782,TRUE
4/29/22 16:00,RFC,WEST,AEP,AEPAPT,3763.197,TRUE
4/29/22 17:00,RFC,WEST,AEP,AEPAPT,3731.221,TRUE
4/29/22 18:00,RFC,WEST,AEP,AEPAPT,3685.673,TRUE
4/29/22 19:00,RFC,WEST,AEP,AEPAPT,3690.245,TRUE
4/29/22 20:00,RFC,WEST,AEP,AEPAPT,3777.648,TRUE
4/29/22 21:00,RFC,WEST,AEP,AEPAPT,3719.432,TRUE
4/29/22 22:00,RFC,WEST,AEP,AEPAPT,3578.41,TRUE
4/29/22 23:00,RFC,WEST,AEP,AEPAPT,3375.149,TRUE
4/30/22 0:00,RFC,WEST,AEP,AEPAPT,3210.105,TRUE
4/30/22 1:00,RFC,WEST,AEP,AEPAPT,3113.368,TRUE
4/30/22 2:00,RFC,WEST,AEP,AEPAPT,3073.846,TRUE
4/30/22 3:00,RFC,WEST,AEP,AEPAPT,3046.621,TRUE
4/30/22 4:00,RFC,WEST,AEP,AEPAPT,3094.552,TRUE
4/30/22 5:00,RFC,WEST,AEP,AEPAPT,3169.223,TRUE
4/30/22 6:00,RFC,WEST,AEP,AEPAPT,3276.601,TRUE
4/30/22 7:00,RFC,WEST,AEP,AEPAPT,3381.114,TRUE
4/30/22 8:00,RFC,WEST,AEP,AEPAPT,3541.681,TRUE
4/30/22 9:00,RFC,WEST,AEP,AEPAPT,3637.564,TRUE
4/30/22 10:00,RFC,WEST,AEP,AEPAPT,3702.463,TRUE
4/30/22 11:00,RFC,WEST,AEP,AEPAPT,3725.156,TRUE
4/30/22 12:00,RFC,WEST,AEP,AEPAPT,3712.061,TRUE
4/30/22 13:00,RFC,WEST,AEP,AEPAPT,3712.531,TRUE
4/30/22 14:00,RFC,WEST,AEP,AEPAPT,3693.69,TRUE
4/30/22 15:00,RFC,WEST,AEP,AEPAPT,3668.692,TRUE
4/30/22 16:00,RFC,WEST,AEP,AEPAPT,3697.218,TRUE
4/30/22 17:00,RFC,WEST,AEP,AEPAPT,3686.26,TRUE
4/30/22 18:00,RFC,WEST,AEP,AEPAPT,3657.534,TRUE
4/30/22 19:00,RFC,WEST,AEP,AEPAPT,3651.949,TRUE
4/30/22 20:00,RFC,WEST,AEP,AEPAPT,3717.025,TRUE
4/30/22 21:00,RFC,WEST,AEP,AEPAPT,3690.715,TRUE
4/30/22 22:00,RFC,WEST,AEP,AEPAPT,3547.355,TRUE
4/30/22 23:00,RFC,WEST,AEP,AEPAPT,3339.435,TRUE
5/1/22 0:00,RFC,WEST,AEP,AEPAPT,3205.975,TRUE
5/1/22 1:00,RFC,WEST,AEP,AEPAPT,3120.622,TRUE
5/1/22 2:00,RFC,WEST,AEP,AEPAPT,3073.697,TRUE
5/1/22 3:00,RFC,WEST,AEP,AEPAPT,3066.328,TRUE
5/1/22 4:00,RFC,WEST,AEP,AEPAPT,3065.599,TRUE
5/1/22 5:00,RFC,WEST,AEP,AEPAPT,3120.116,TRUE
5/1/22 6:00,RFC,WEST,AEP,AEPAPT,3175.822,TRUE
5/1/22 7:00,RFC,WEST,AEP,AEPAPT,3283.922,TRUE
5/1/22 8:00,RFC,WEST,AEP,AEPAPT,3439.642,TRUE
5/1/22 9:00,RFC,WEST,AEP,AEPAPT,3499.433,TRUE
5/1/22 10:00,RFC,WEST,AEP,AEPAPT,3494.611,TRUE
5/1/22 11:00,RFC,WEST,AEP,AEPAPT,3473.594,TRUE
5/1/22 12:00,RFC,WEST,AEP,AEPAPT,3499.377,TRUE
5/1/22 13:00,RFC,WEST,AEP,AEPAPT,3485.657,TRUE
5/1/22 14:00,RFC,WEST,AEP,AEPAPT,3500.991,TRUE
5/1/22 15:00,RFC,WEST,AEP,AEPAPT,3503.852,TRUE
5/1/22 16:00,RFC,WEST,AEP,AEPAPT,3564.891,TRUE
5/1/22 17:00,RFC,WEST,AEP,AEPAPT,3636.334,TRUE
5/1/22 18:00,RFC,WEST,AEP,AEPAPT,3657.16,TRUE
5/1/22 19:00,RFC,WEST,AEP,AEPAPT,3639.957,TRUE
5/1/22 20:00,RFC,WEST,AEP,AEPAPT,3695.943,TRUE
5/1/22 21:00,RFC,WEST,AEP,AEPAPT,3689.656,TRUE
5/1/22 22:00,RFC,WEST,AEP,AEPAPT,3489.006,TRUE
5/1/22 23:00,RFC,WEST,AEP,AEPAPT,3269.912,TRUE
5/2/22 0:00,RFC,WEST,AEP,AEPAPT,3101.771,TRUE
5/2/22 1:00,RFC,WEST,AEP,AEPAPT,3031.483,TRUE
5/2/22 2:00,RFC,WEST,AEP,AEPAPT,3002.785,TRUE
5/2/22 3:00,RFC,WEST,AEP,AEPAPT,3014.575,TRUE
5/2/22 4:00,RFC,WEST,AEP,AEPAPT,3091.145,TRUE
5/2/22 5:00,RFC,WEST,AEP,AEPAPT,3313.847,TRUE
5/2/22 6:00,RFC,WEST,AEP,AEPAPT,3604.182,TRUE
5/2/22 7:00,RFC,WEST,AEP,AEPAPT,3783.607,TRUE
5/2/22 8:00,RFC,WEST,AEP,AEPAPT,3840.893,TRUE
5/2/22 9:00,RFC,WEST,AEP,AEPAPT,3852.406,TRUE
5/2/22 10:00,RFC,WEST,AEP,AEPAPT,3884.52,TRUE
5/2/22 11:00,RFC,WEST,AEP,AEPAPT,3966.839,TRUE
5/2/22 12:00,RFC,WEST,AEP,AEPAPT,4035.861,TRUE
5/2/22 13:00,RFC,WEST,AEP,AEPAPT,4108.917,TRUE
5/2/22 14:00,RFC,WEST,AEP,AEPAPT,4181.821,TRUE
5/2/22 15:00,RFC,WEST,AEP,AEPAPT,4266.696,TRUE
5/2/22 16:00,RFC,WEST,AEP,AEPAPT,4370.296,TRUE
5/2/22 17:00,RFC,WEST,AEP,AEPAPT,4430.083,TRUE
5/2/22 18:00,RFC,WEST,AEP,AEPAPT,4440.432,TRUE
5/2/22 19:00,RFC,WEST,AEP,AEPAPT,4336.415,TRUE
5/2/22 20:00,RFC,WEST,AEP,AEPAPT,4315.982,TRUE
5/2/22 21:00,RFC,WEST,AEP,AEPAPT,4125.771,TRUE
5/2/22 22:00,RFC,WEST,AEP,AEPAPT,3841.388,TRUE
5/2/22 23:00,RFC,WEST,AEP,AEPAPT,3560.908,TRUE
5/3/22 0:00,RFC,WEST,AEP,AEPAPT,3320.385,TRUE
5/3/22 1:00,RFC,WEST,AEP,AEPAPT,3194.642,TRUE
5/3/22 2:00,RFC,WEST,AEP,AEPAPT,3149.507,TRUE
5/3/22 3:00,RFC,WEST,AEP,AEPAPT,3110.155,TRUE
5/3/22 4:00,RFC,WEST,AEP,AEPAPT,3141.53,TRUE
5/3/22 5:00,RFC,WEST,AEP,AEPAPT,3290.823,TRUE
5/3/22 6:00,RFC,WEST,AEP,AEPAPT,3578.9,TRUE
5/3/22 7:00,RFC,WEST,AEP,AEPAPT,3695.896,TRUE
5/3/22 8:00,RFC,WEST,AEP,AEPAPT,3762.388,TRUE
5/3/22 9:00,RFC,WEST,AEP,AEPAPT,3781.469,TRUE
5/3/22 10:00,RFC,WEST,AEP,AEPAPT,3861.41,TRUE
5/3/22 11:00,RFC,WEST,AEP,AEPAPT,4007.552,TRUE
5/3/22 12:00,RFC,WEST,AEP,AEPAPT,4170.059,TRUE
5/3/22 13:00,RFC,WEST,AEP,AEPAPT,4363.136,TRUE
5/3/22 14:00,RFC,WEST,AEP,AEPAPT,4471.191,TRUE
5/3/22 15:00,RFC,WEST,AEP,AEPAPT,4478.582,TRUE
5/3/22 16:00,RFC,WEST,AEP,AEPAPT,4540.048,TRUE
5/3/22 17:00,RFC,WEST,AEP,AEPAPT,4574.041,TRUE
5/3/22 18:00,RFC,WEST,AEP,AEPAPT,4562.661,TRUE
5/3/22 19:00,RFC,WEST,AEP,AEPAPT,4478.449,TRUE
5/3/22 20:00,RFC,WEST,AEP,AEPAPT,4438.82,TRUE
5/3/22 21:00,RFC,WEST,AEP,AEPAPT,4304.088,TRUE
5/3/22 22:00,RFC,WEST,AEP,AEPAPT,4013.567,TRUE
5/3/22 23:00,RFC,WEST,AEP,AEPAPT,3749.502,TRUE
5/4/22 0:00,RFC,WEST,AEP,AEPAPT,3535.45,TRUE
5/4/22 1:00,RFC,WEST,AEP,AEPAPT,3380.301,TRUE
5/4/22 2:00,RFC,WEST,AEP,AEPAPT,3314.871,TRUE
5/4/22 3:00,RFC,WEST,AEP,AEPAPT,3274.888,TRUE
5/4/22 4:00,RFC,WEST,AEP,AEPAPT,3293.778,TRUE
5/4/22 5:00,RFC,WEST,AEP,AEPAPT,3443.566,TRUE
5/4/22 6:00,RFC,WEST,AEP,AEPAPT,3679.942,TRUE
5/4/22 7:00,RFC,WEST,AEP,AEPAPT,3838.353,TRUE
5/4/22 8:00,RFC,WEST,AEP,AEPAPT,3908.754,TRUE
5/4/22 9:00,RFC,WEST,AEP,AEPAPT,3989.566,TRUE
5/4/22 10:00,RFC,WEST,AEP,AEPAPT,4091.204,TRUE
5/4/22 11:00,RFC,WEST,AEP,AEPAPT,4205.488,TRUE
5/4/22 12:00,RFC,WEST,AEP,AEPAPT,4309.765,TRUE
5/4/22 13:00,RFC,WEST,AEP,AEPAPT,4431.278,TRUE
5/4/22 14:00,RFC,WEST,AEP,AEPAPT,4522.782,TRUE
5/4/22 15:00,RFC,WEST,AEP,AEPAPT,4608.254,TRUE
5/4/22 16:00,RFC,WEST,AEP,AEPAPT,4670.06,TRUE
5/4/22 17:00,RFC,WEST,AEP,AEPAPT,4663.458,TRUE
5/4/22 18:00,RFC,WEST,AEP,AEPAPT,4616.406,TRUE
5/4/22 19:00,RFC,WEST,AEP,AEPAPT,4481.639,TRUE
5/4/22 20:00,RFC,WEST,AEP,AEPAPT,4425.19,TRUE
5/4/22 21:00,RFC,WEST,AEP,AEPAPT,4254.579,TRUE
5/4/22 22:00,RFC,WEST,AEP,AEPAPT,3936.299,TRUE
5/4/22 23:00,RFC,WEST,AEP,AEPAPT,3647.489,TRUE
5/5/22 0:00,RFC,WEST,AEP,AEPAPT,3409.755,TRUE
5/5/22 1:00,RFC,WEST,AEP,AEPAPT,3286.481,TRUE
5/5/22 2:00,RFC,WEST,AEP,AEPAPT,3212.696,TRUE
5/5/22 3:00,RFC,WEST,AEP,AEPAPT,3177.608,TRUE
5/5/22 4:00,RFC,WEST,AEP,AEPAPT,3211.801,TRUE
5/5/22 5:00,RFC,WEST,AEP,AEPAPT,3362.738,TRUE
5/5/22 6:00,RFC,WEST,AEP,AEPAPT,3634.655,TRUE
5/5/22 7:00,RFC,WEST,AEP,AEPAPT,3771.911,TRUE
5/5/22 8:00,RFC,WEST,AEP,AEPAPT,3862.407,TRUE
5/5/22 9:00,RFC,WEST,AEP,AEPAPT,3915.646,TRUE
5/5/22 10:00,RFC,WEST,AEP,AEPAPT,3984.815,TRUE
5/5/22 11:00,RFC,WEST,AEP,AEPAPT,4044.759,TRUE
5/5/22 12:00,RFC,WEST,AEP,AEPAPT,4144.693,TRUE
5/5/22 13:00,RFC,WEST,AEP,AEPAPT,4262.738,TRUE
5/5/22 14:00,RFC,WEST,AEP,AEPAPT,4369.324,TRUE
5/5/22 15:00,RFC,WEST,AEP,AEPAPT,4438.374,TRUE
5/5/22 16:00,RFC,WEST,AEP,AEPAPT,4494.726,TRUE
5/5/22 17:00,RFC,WEST,AEP,AEPAPT,4487.489,TRUE
5/5/22 18:00,RFC,WEST,AEP,AEPAPT,4428.518,TRUE
5/5/22 19:00,RFC,WEST,AEP,AEPAPT,4336.204,TRUE
5/5/22 20:00,RFC,WEST,AEP,AEPAPT,4343.006,TRUE
5/5/22 21:00,RFC,WEST,AEP,AEPAPT,4217.6,TRUE
5/5/22 22:00,RFC,WEST,AEP,AEPAPT,3966.876,TRUE
5/5/22 23:00,RFC,WEST,AEP,AEPAPT,3660.54,TRUE
5/6/22 0:00,RFC,WEST,AEP,AEPAPT,3432.952,TRUE
5/6/22 1:00,RFC,WEST,AEP,AEPAPT,3288.627,TRUE
5/6/22 2:00,RFC,WEST,AEP,AEPAPT,3216.659,TRUE
5/6/22 3:00,RFC,WEST,AEP,AEPAPT,3183.552,TRUE
5/6/22 4:00,RFC,WEST,AEP,AEPAPT,3236.94,TRUE
5/6/22 5:00,RFC,WEST,AEP,AEPAPT,3391.486,TRUE
5/6/22 6:00,RFC,WEST,AEP,AEPAPT,3663.099,TRUE
5/6/22 7:00,RFC,WEST,AEP,AEPAPT,3804.184,TRUE
5/6/22 8:00,RFC,WEST,AEP,AEPAPT,3857.867,TRUE
5/6/22 9:00,RFC,WEST,AEP,AEPAPT,3922.554,TRUE
5/6/22 10:00,RFC,WEST,AEP,AEPAPT,4020.883,TRUE
5/6/22 11:00,RFC,WEST,AEP,AEPAPT,4048.9,TRUE
5/6/22 12:00,RFC,WEST,AEP,AEPAPT,4052.815,TRUE
5/6/22 13:00,RFC,WEST,AEP,AEPAPT,4053.279,TRUE
5/6/22 14:00,RFC,WEST,AEP,AEPAPT,4037.496,TRUE
5/6/22 15:00,RFC,WEST,AEP,AEPAPT,3995.971,TRUE
5/6/22 16:00,RFC,WEST,AEP,AEPAPT,4016.665,TRUE
5/6/22 17:00,RFC,WEST,AEP,AEPAPT,3998.323,TRUE
5/6/22 18:00,RFC,WEST,AEP,AEPAPT,3980.048,TRUE
5/6/22 19:00,RFC,WEST,AEP,AEPAPT,3949.151,TRUE
5/6/22 20:00,RFC,WEST,AEP,AEPAPT,3956.742,TRUE
5/6/22 21:00,RFC,WEST,AEP,AEPAPT,3827.238,TRUE
5/6/22 22:00,RFC,WEST,AEP,AEPAPT,3623.563,TRUE
5/6/22 23:00,RFC,WEST,AEP,AEPAPT,3420.547,TRUE
5/7/22 0:00,RFC,WEST,AEP,AEPAPT,3269.799,TRUE
5/7/22 1:00,RFC,WEST,AEP,AEPAPT,3181.794,TRUE
5/7/22 2:00,RFC,WEST,AEP,AEPAPT,3115.146,TRUE
5/7/22 3:00,RFC,WEST,AEP,AEPAPT,3102.595,TRUE
5/7/22 4:00,RFC,WEST,AEP,AEPAPT,3107.188,TRUE
5/7/22 5:00,RFC,WEST,AEP,AEPAPT,3138.829,TRUE
5/7/22 6:00,RFC,WEST,AEP,AEPAPT,3210.579,TRUE
5/7/22 7:00,RFC,WEST,AEP,AEPAPT,3283.875,TRUE
5/7/22 8:00,RFC,WEST,AEP,AEPAPT,3455.669,TRUE
5/7/22 9:00,RFC,WEST,AEP,AEPAPT,3585.066,TRUE
5/7/22 10:00,RFC,WEST,AEP,AEPAPT,3658.951,TRUE
5/7/22 11:00,RFC,WEST,AEP,AEPAPT,3674.337,TRUE
5/7/22 12:00,RFC,WEST,AEP,AEPAPT,3669.147,TRUE
5/7/22 13:00,RFC,WEST,AEP,AEPAPT,3652.161,TRUE
5/7/22 14:00,RFC,WEST,AEP,AEPAPT,3622.453,TRUE
5/7/22 15:00,RFC,WEST,AEP,AEPAPT,3621.038,TRUE
5/7/22 16:00,RFC,WEST,AEP,AEPAPT,3631.426,TRUE
5/7/22 17:00,RFC,WEST,AEP,AEPAPT,3640.163,TRUE
5/7/22 18:00,RFC,WEST,AEP,AEPAPT,3647.492,TRUE
5/7/22 19:00,RFC,WEST,AEP,AEPAPT,3659.166,TRUE
5/7/22 20:00,RFC,WEST,AEP,AEPAPT,3737.664,TRUE
5/7/22 21:00,RFC,WEST,AEP,AEPAPT,3704.16,TRUE
5/7/22 22:00,RFC,WEST,AEP,AEPAPT,3557.739,TRUE
5/7/22 23:00,RFC,WEST,AEP,AEPAPT,3380.406,TRUE
5/8/22 0:00,RFC,WEST,AEP,AEPAPT,3242.296,TRUE
5/8/22 1:00,RFC,WEST,AEP,AEPAPT,3178.56,TRUE
5/8/22 2:00,RFC,WEST,AEP,AEPAPT,3154.824,TRUE
5/8/22 3:00,RFC,WEST,AEP,AEPAPT,3149.257,TRUE
5/8/22 4:00,RFC,WEST,AEP,AEPAPT,3185.805,TRUE
5/8/22 5:00,RFC,WEST,AEP,AEPAPT,3232.747,TRUE
5/8/22 6:00,RFC,WEST,AEP,AEPAPT,3336.536,TRUE
5/8/22 7:00,RFC,WEST,AEP,AEPAPT,3474.882,TRUE
5/8/22 8:00,RFC,WEST,AEP,AEPAPT,3663.751,TRUE
5/8/22 9:00,RFC,WEST,AEP,AEPAPT,3713.134,TRUE
5/8/22 10:00,RFC,WEST,AEP,AEPAPT,3684.109,TRUE
5/8/22 11:00,RFC,WEST,AEP,AEPAPT,3620.133,TRUE
5/8/22 12:00,RFC,WEST,AEP,AEPAPT,3585.203,TRUE
5/8/22 13:00,RFC,WEST,AEP,AEPAPT,3537.454,TRUE
5/8/22 14:00,RFC,WEST,AEP,AEPAPT,3495.17,TRUE
5/8/22 15:00,RFC,WEST,AEP,AEPAPT,3461.959,TRUE
5/8/22 16:00,RFC,WEST,AEP,AEPAPT,3503.075,TRUE
5/8/22 17:00,RFC,WEST,AEP,AEPAPT,3547.161,TRUE
5/8/22 18:00,RFC,WEST,AEP,AEPAPT,3575.611,TRUE
5/8/22 19:00,RFC,WEST,AEP,AEPAPT,3599.872,TRUE
5/8/22 20:00,RFC,WEST,AEP,AEPAPT,3714.832,TRUE
5/8/22 21:00,RFC,WEST,AEP,AEPAPT,3702.92,TRUE
5/8/22 22:00,RFC,WEST,AEP,AEPAPT,3552.39,TRUE
5/8/22 23:00,RFC,WEST,AEP,AEPAPT,3406.055,TRUE
5/9/22 0:00,RFC,WEST,AEP,AEPAPT,3306.958,TRUE
5/9/22 1:00,RFC,WEST,AEP,AEPAPT,3263.815,TRUE
5/9/22 2:00,RFC,WEST,AEP,AEPAPT,3258.938,TRUE
5/9/22 3:00,RFC,WEST,AEP,AEPAPT,3315.215,TRUE
5/9/22 4:00,RFC,WEST,AEP,AEPAPT,3411.398,TRUE
5/9/22 5:00,RFC,WEST,AEP,AEPAPT,3650.176,TRUE
5/9/22 6:00,RFC,WEST,AEP,AEPAPT,4008.385,TRUE
5/9/22 7:00,RFC,WEST,AEP,AEPAPT,4153.019,TRUE
5/9/22 8:00,RFC,WEST,AEP,AEPAPT,4073.524,TRUE
5/9/22 9:00,RFC,WEST,AEP,AEPAPT,4010.67,TRUE
5/9/22 10:00,RFC,WEST,AEP,AEPAPT,3966.279,TRUE
5/9/22 11:00,RFC,WEST,AEP,AEPAPT,3936.812,TRUE
5/9/22 12:00,RFC,WEST,AEP,AEPAPT,3916.064,TRUE
5/9/22 13:00,RFC,WEST,AEP,AEPAPT,3929.008,TRUE
5/9/22 14:00,RFC,WEST,AEP,AEPAPT,3978.404,TRUE
5/9/22 15:00,RFC,WEST,AEP,AEPAPT,4004.508,TRUE
5/9/22 16:00,RFC,WEST,AEP,AEPAPT,4094.138,TRUE
5/9/22 17:00,RFC,WEST,AEP,AEPAPT,4134.447,TRUE
5/9/22 18:00,RFC,WEST,AEP,AEPAPT,4152.528,TRUE
5/9/22 19:00,RFC,WEST,AEP,AEPAPT,4077.89,TRUE
5/9/22 20:00,RFC,WEST,AEP,AEPAPT,4063.653,TRUE
5/9/22 21:00,RFC,WEST,AEP,AEPAPT,3979.661,TRUE
5/9/22 22:00,RFC,WEST,AEP,AEPAPT,3718.419,TRUE
5/9/22 23:00,RFC,WEST,AEP,AEPAPT,3490.639,TRUE
5/10/22 0:00,RFC,WEST,AEP,AEPAPT,3326.832,TRUE
5/10/22 1:00,RFC,WEST,AEP,AEPAPT,3227.581,TRUE
5/10/22 2:00,RFC,WEST,AEP,AEPAPT,3202.159,TRUE
5/10/22 3:00,RFC,WEST,AEP,AEPAPT,3237.253,TRUE
5/10/22 4:00,RFC,WEST,AEP,AEPAPT,3331.183,TRUE
5/10/22 5:00,RFC,WEST,AEP,AEPAPT,3535.662,TRUE
5/10/22 6:00,RFC,WEST,AEP,AEPAPT,3830.638,TRUE
5/10/22 7:00,RFC,WEST,AEP,AEPAPT,3986.665,TRUE
5/10/22 8:00,RFC,WEST,AEP,AEPAPT,3976.699,TRUE
5/10/22 9:00,RFC,WEST,AEP,AEPAPT,3904.236,TRUE
5/10/22 10:00,RFC,WEST,AEP,AEPAPT,3888.493,TRUE
5/10/22 11:00,RFC,WEST,AEP,AEPAPT,3896.177,TRUE
5/10/22 12:00,RFC,WEST,AEP,AEPAPT,3928.756,TRUE
5/10/22 13:00,RFC,WEST,AEP,AEPAPT,4009.977,TRUE
5/10/22 14:00,RFC,WEST,AEP,AEPAPT,4095.103,TRUE
